0.1479	0.0031	0.0776	0.1157	0.1210	0.1318	0.0073	0.1376	0.1701	0.0320	0.0121	0.4627	0.0390	0.0327	0.0488	0.0004	0.2198	0.0185	0.0572	0.0842	0.0410	0.0073	0.0790	0.0599	0.0169	cass
0.1353	0.2389	0.0387	0.6116	0.3133	0.1319	0.0128	0.0105	0.0115	0.0283	0.0398	0.1502	0.0413	0.0277	0.0306	0.0328	0.1680	0.0090	0.1144	0.0728	0.1863	0.1335	0.0231	0.0883	0.0079	yht
0.0685	0.2281	0.1507	0.1615	0.1876	0.0420	0.0629	0.1589	0.4283	0.3619	0.0432	0.1088	0.0678	0.0463	0.1448	0.0109	0.0441	0.0721	0.0004	0.0045	0.0655	0.1897	0.0445	0.0235	0.0169	ntrb
0.1190	0.1951	0.0948	0.0242	0.1629	0.0140	0.1497	0.0085	0.0595	0.1225	0.1095	0.1288	0.1157	0.0915	0.1304	0.2166	0.1836	0.0766	0.1036	0.0014	0.0248	0.1831	0.0545	0.1646	0.2355	n
0.5389	0.0289	0.0839	0.1821	0.0006	0.0272	0.0832	0.1311	0.0436	0.1137	0.0100	0.3100	0.2396	0.0775	0.0272	0.0669	0.0624	0.1949	0.0263	0.3132	0.1678	0.0560	0.0019	0.0186	0.0140	kw
0.2579	0.0474	0.1287	0.0050	0.1319	0.0001	0.3035	0.0493	0.0504	0.2493	0.0451	0.0042	0.0388	0.0657	0.1850	0.1365	0.1356	0.0936	0.1089	0.1463	0.0475	0.1567	0.0254	0.1712	0.0811	enae
0.0234	0.0274	0.0115	0.0788	0.1588	0.0648	0.0119	0.0818	0.0218	0.3688	0.0876	0.0128	0.0379	0.1329	0.0524	0.0861	0.2069	0.0068	0.0063	0.1624	0.4418	0.2130	0.0161	0.0230	0.0448	kxdp
0.1190	0.1409	0.0184	0.1724	0.0822	0.2801	0.1901	0.2632	0.0106	0.3098	0.3834	0.1138	0.1532	0.1136	0.0151	0.0019	0.0187	0.0667	0.0758	0.2634	0.1634	0.0986	0.1061	0.3117	0.0481	sje
0.4624	0.1434	0.0560	0.0558	0.0886	0.0744	0.1810	0.1150	0.1915	0.1175	0.0463	0.0652	0.0029	0.2866	0.0507	0.0988	0.0489	0.0548	0.2424	0.0563	0.0699	0.1421	0.1700	0.0205	0.0525	vgoj
0.0198	0.0274	0.0187	0.0359	0.0611	0.2183	0.0563	0.0040	0.0468	0.0121	0.0246	0.2917	0.0107	0.1381	0.0272	0.0400	0.0062	0.0041	0.0757	0.1164	0.0250	0.0612	0.0870	0.1003	0.0412	h
0.0113	0.0165	0.0680	0.0409	0.1999	0.0423	0.1173	0.0340	0.0440	0.1531	0.0292	0.0313	0.0999	0.0626	0.0511	0.0109	0.0633	0.2117	0.0799	0.0037	0.4032	0.0322	0.1968	0.2453	0.3822	al
0.0007	0.0175	0.0015	0.1664	0.0331	0.3622	0.0661	0.5352	0.2311	0.1130	0.0771	0.1694	0.0935	0.0786	0.2721	0.3561	0.1194	0.0146	0.0967	0.1199	0.0364	0.0173	0.1533	0.0714	0.1467	hl
0.0913	0.0687	0.0153	0.1694	0.0023	0.0003	0.0066	0.1239	0.0341	0.0032	0.1270	0.1279	0.0650	0.0964	0.0003	0.0557	0.2750	0.0036	0.0203	0.0295	0.0999	0.0062	0.0088	0.1225	0.0754	be
0.0612	0.0160	0.0579	0.0734	0.1070	0.0086	0.0249	0.1191	0.1048	0.0378	0.0628	0.0222	0.0084	0.1586	0.1234	0.1183	0.0587	0.0883	0.0139	0.0394	0.1774	0.0631	0.2542	0.2312	0.1344	ozt
0.2244	0.0231	0.1246	0.0874	0.0791	0.0071	0.0890	0.0154	0.0264	0.1747	0.1738	0.0512	0.0577	0.6279	0.0776	0.1178	0.2331	0.0047	0.0902	0.0281	0.3799	0.2394	0.1331	0.1198	0.0691	xzn
0.0684	0.2764	0.3603	0.0101	0.0134	0.0360	0.0716	0.0141	0.0289	0.1072	0.0155	0.2163	0.1860	0.0345	0.0204	0.1671	0.0417	0.0123	0.0024	0.0181	0.1301	0.0032	0.1071	0.3338	0.0252	kt
0.2214	0.1529	0.4737	0.0798	0.0776	0.0015	0.0398	0.1202	0.1313	0.1314	0.2106	0.1374	0.0019	0.0503	0.0645	0.0109	0.5450	0.0981	0.0378	0.0496	0.0174	0.0445	0.0169	0.4726	0.0493	sokj
0.0313	0.0441	0.0264	0.1740	0.0241	0.2879	0.1194	0.2817	0.4098	0.0055	0.1165	0.3883	0.0168	0.0327	0.0103	0.1285	0.0477	0.0303	0.3699	0.0147	0.0807	0.0404	0.0570	0.0122	0.2214	s
0.0047	0.2868	0.1801	0.0063	0.0820	0.3228	0.1413	0.2498	0.0318	0.0916	0.2164	0.0740	0.0357	0.0989	0.0315	0.2280	0.0670	0.0001	0.0212	0.0375	0.0263	0.0412	0.0444	0.1256	0.1312	ea
0.0283	0.0124	0.0460	0.0233	0.0125	0.2046	0.0896	0.1036	0.2065	0.0031	0.0119	0.0982	0.0696	0.0187	0.0451	0.0693	0.0408	0.0147	0.0773	0.0045	0.0623	0.0524	0.0692	0.0311	0.3024	y
0.0017	0.0257	0.0464	0.1267	0.1219	0.0790	0.1303	0.0117	0.1416	0.1176	0.0122	0.1444	0.0868	0.0709	0.0079	0.0274	0.0148	0.0237	0.3932	0.0104	0.1755	0.0276	0.1132	0.0732	0.1237	f
0.0397	0.0253	0.1739	0.0013	0.0161	0.0955	0.1424	0.0784	0.1246	0.1062	0.2935	0.1019	0.1902	0.0471	0.1322	0.1036	0.0433	0.0314	0.1290	0.1493	0.2081	0.0028	0.2990	0.1193	0.1161	y
0.2380	0.1512	0.0047	0.1704	0.2373	0.0176	0.0902	0.0883	0.0381	0.0492	0.2261	0.1833	0.0509	0.1634	0.1262	0.0041	0.0482	0.0020	0.1214	0.0612	0.0503	0.0102	0.0531	0.0595	0.5418	maus
0.1104	0.1796	0.1356	0.0844	0.3268	0.0203	0.0519	0.3053	0.0863	0.2554	0.0554	0.0633	0.0972	0.1189	0.0545	0.0877	0.0487	0.0886	0.1446	0.1491	0.0296	0.0285	0.1553	0.2091	0.2431	drsm
0.2569	0.0202	0.6400	0.0181	0.0640	0.0165	0.0228	0.0290	0.0055	0.1427	0.1784	0.0377	0.0757	0.2740	0.1703	0.0612	0.1173	0.0598	0.0453	0.0315	0.0558	0.1031	0.1415	0.1430	0.0692	g
0.3031	0.1121	0.0321	0.0564	0.1183	0.0146	0.0379	0.0706	0.0620	0.0950	0.0828	0.4491	0.0753	0.0583	0.1798	0.2322	0.0962	0.2000	0.0496	0.0863	0.0503	0.0639	0.0140	0.0394	0.4025	kosr
0.1044	0.1359	0.2716	0.0698	0.3476	0.0615	0.2418	0.0506	0.0837	0.0204	0.0158	0.0061	0.1030	0.2484	0.0832	0.0272	0.0769	0.0554	0.0085	0.0169	0.1203	0.0003	0.0155	0.0230	0.0738	zwbk
0.2296	0.2308	0.1268	0.2794	0.0793	0.0622	0.0143	0.3189	0.0224	0.0204	0.0063	0.1986	0.0148	0.0483	0.0219	0.1422	0.0098	0.0158	0.0526	0.0933	0.1167	0.0195	0.2156	0.1065	0.0082	qxai
0.0127	0.3356	0.1430	0.0215	0.3161	0.0436	0.0309	0.1259	0.2285	0.0458	0.1325	0.0452	0.0600	0.2474	0.0104	0.0460	0.1326	0.0984	0.1384	0.1331	0.0597	0.0438	0.0226	0.0846	0.0197	uja
0.0202	0.1230	0.1872	0.1710	0.1075	0.1185	0.0002	0.0660	0.0153	0.0222	0.0099	0.0049	0.0059	0.0527	0.0427	0.2508	0.1038	0.0573	0.0811	0.0584	0.1609	0.0602	0.0105	0.2159	0.0209	au
0.0789	0.1422	0.0821	0.0060	0.0043	0.0606	0.1033	0.0262	0.0445	0.1028	0.1442	0.5292	0.1411	0.2750	0.0329	0.0022	0.0067	0.0423	0.0028	0.0210	0.0922	0.1286	0.1702	0.0007	0.0373	jly
0.2004	0.0097	0.0607	0.2697	0.0583	0.0481	0.2527	0.0153	0.0391	0.1343	0.0444	0.0452	0.0552	0.0039	0.2578	0.0922	0.0348	0.0846	0.0080	0.0458	0.0326	0.0196	0.0071	0.1535	0.1229	aitt
0.0341	0.0730	0.0801	0.0129	0.0996	0.0047	0.0235	0.0463	0.0264	0.0274	0.5672	0.0167	0.0005	0.2059	0.0052	0.0117	0.1394	0.1465	0.1600	0.1439	0.0247	0.1878	0.0244	0.0430	0.1104	zxzq
0.0527	0.0085	0.5021	0.0061	0.1450	0.0310	0.0031	0.0980	0.0113	0.0002	0.0654	0.0115	0.0557	0.0186	0.0225	0.0249	0.0819	0.0686	0.0048	0.1108	0.1554	0.1528	0.0776	0.0268	0.1477	ix
0.1672	0.0084	0.0854	0.0197	0.0676	0.0546	0.0179	0.0506	0.3826	0.1485	0.1611	0.2496	0.0011	0.3385	0.0090	0.1366	0.0172	0.2302	0.0342	0.1234	0.0181	0.3214	0.2577	0.0565	0.0830	bdvn
0.1493	0.0935	0.0646	0.1823	0.0131	0.0423	0.0163	0.1500	0.1257	0.2014	0.5141	0.0792	0.0361	0.0024	0.0749	0.0294	0.0835	0.0630	0.2140	0.0818	0.1250	0.0398	0.0186	0.2610	0.5271	x
0.0600	0.3181	0.0971	0.1998	0.0050	0.0429	0.1024	0.1052	0.0522	0.1752	0.0134	0.0638	0.2671	0.1349	0.0172	0.0183	0.0039	0.0576	0.0461	0.1308	0.0647	0.3061	0.2897	0.0206	0.1905	kra
0.1967	0.0034	0.4141	0.1331	0.0235	0.0036	0.0615	0.0751	0.0404	0.1020	0.0866	0.0521	0.0361	0.4248	0.1281	0.0590	0.2005	0.0110	0.5897	0.1632	0.0838	0.0139	0.0083	0.0661	0.0193	bpi
0.0281	0.2804	0.1454	0.0175	0.1351	0.0464	0.0777	0.0004	0.1242	0.4008	0.0284	0.2162	0.0045	0.0393	0.0471	0.0247	0.0356	0.0091	0.3135	0.0597	0.1365	0.0266	0.2341	0.0449	0.0186	n
0.0741	0.0527	0.0689	0.0867	0.1884	0.1070	0.1900	0.1097	0.1535	0.3232	0.3190	0.1168	0.1264	0.0744	0.0036	0.0743	0.1806	0.1046	0.1492	0.0622	0.1205	0.0991	0.0678	0.0356	0.1492	qdiy
0.0355	0.0112	0.2302	0.0290	0.0904	0.0790	0.1086	0.0806	0.2251	0.0155	0.0225	0.0303	0.0009	0.2041	0.2241	0.0103	0.0559	0.0820	0.0345	0.0392	0.5114	0.0111	0.2273	0.0839	0.0011	e
0.0162	0.0358	0.0364	0.1436	0.0804	0.1742	0.0555	0.1382	0.1504	0.0393	0.1021	0.0568	0.1276	0.0101	0.1576	0.0905	0.0021	0.0407	0.0753	0.1747	0.0506	0.0060	0.0130	0.1827	0.0727	pdht
0.0285	0.2289	0.2362	0.0565	0.1289	0.2698	0.0130	0.1813	0.2919	0.1076	0.0170	0.0155	0.1323	0.0071	0.1327	0.1789	0.0676	0.0410	0.2475	0.1631	0.1986	0.3084	0.0002	0.0510	0.1023	w
0.7195	0.0167	0.0942	0.0407	0.4937	0.3359	0.1786	0.1266	0.0180	0.2589	0.2064	0.3083	0.0818	0.1355	0.0875	0.0063	0.0040	0.0061	0.0725	0.1807	0.0059	0.1003	0.0772	0.0002	0.1348	hkha
0.1691	0.1315	0.0662	0.0029	0.3514	0.0738	0.1616	0.2232	0.0322	0.4397	0.6023	0.1481	0.1035	0.1287	0.0089	0.0501	0.0405	0.0376	0.0759	0.0552	0.0356	0.0079	0.0669	0.0128	0.2445	j
0.0899	0.0081	0.0556	0.1910	0.0149	0.2278	0.0316	0.0119	0.0499	0.0784	0.4366	0.1659	0.1459	0.4083	0.0867	0.0491	0.0536	0.1370	0.1094	0.2528	0.0055	0.0068	0.0384	0.1049	0.0472	tt
0.0539	0.2100	0.0048	0.0126	0.0555	0.0128	0.0761	0.0144	0.0586	0.0385	0.0189	0.0270	0.0894	0.3938	0.2981	0.0607	0.0532	0.0404	0.0861	0.0542	0.0777	0.0837	0.0944	0.1019	0.1303	n
0.2023	0.0549	0.1535	0.0021	0.2021	0.1166	0.1074	0.0137	0.0706	0.0616	0.0958	0.1341	0.0141	0.0196	0.4985	0.0449	0.0317	0.1020	0.0209	0.2623	0.0152	0.1483	0.1802	0.2774	0.0768	s
0.0735	0.0063	0.0379	0.0048	0.0983	0.0301	0.0975	0.0398	0.3485	0.1094	0.1486	0.1296	0.1063	0.0174	0.0098	0.2596	0.0856	0.0757	0.1045	0.2316	0.0995	0.0296	0.1976	0.0008	0.3813	h
0.0460	0.1713	0.1768	0.0475	0.0493	0.1165	0.1539	0.0350	0.0780	0.3256	0.0076	0.1692	0.0221	0.1185	0.2167	0.0248	0.1871	0.0468	0.3259	0.0405	0.0556	0.0772	0.0149	0.3024	0.1868	fr
0.0743	0.0680	0.0050	0.0405	0.0222	0.1471	0.0574	0.1567	0.0119	0.0302	0.0694	0.0117	0.0971	0.0114	0.0474	0.0399	0.0660	0.0488	0.4073	0.1207	0.0740	0.1079	0.0102	0.2410	0.0669	pszb
0.2623	0.0110	0.2887	0.0735	0.1991	0.0310	0.1443	0.2095	0.0202	0.0843	0.0868	0.0818	0.0660	0.0046	0.0456	0.0429	0.0303	0.0111	0.1526	0.0162	0.0114	0.2079	0.0941	0.1393	0.1464	qzj
0.0067	0.1246	0.1971	0.0198	0.0704	0.1547	0.0730	0.0824	0.0418	0.1711	0.1522	0.0742	0.0325	0.1615	0.0198	0.2443	0.1059	0.0220	0.0104	0.3766	0.0924	0.0324	0.2087	0.1950	0.1451	eh
0.1134	0.0425	0.0227	0.1495	0.0396	0.0803	0.0510	0.0253	0.1438	0.0887	0.0484	0.0061	0.1305	0.1946	0.0614	0.0096	0.2402	0.0184	0.0958	0.2119	0.0823	0.1992	0.0540	0.0734	0.0585	nvwy
0.2273	0.0263	0.4022	0.1138	0.1219	0.0064	0.0225	0.1165	0.0417	0.0125	0.0008	0.1496	0.2527	0.0050	0.0089	0.0537	0.0121	0.0608	0.1231	0.2130	0.0783	0.1917	0.0644	0.0499	0.0262	yaw
0.4512	0.0756	0.0792	0.1287	0.0182	0.0629	0.0493	0.0243	0.0540	0.0463	0.0299	0.2323	0.1130	0.0830	0.0889	0.0920	0.0169	0.0782	0.0988	0.2249	0.3413	0.0084	0.2454	0.0326	0.1777	o
0.0407	0.0381	0.0392	0.2132	0.0392	0.0269	0.0325	0.0149	0.0403	0.0692	0.1662	0.1908	0.0204	0.0117	0.0654	0.0358	0.0265	0.0289	0.1654	0.2141	0.0374	0.1013	0.1098	0.0043	0.0117	rsau
0.0370	0.0188	0.1468	0.0233	0.3510	0.2848	0.1095	0.0757	0.0158	0.2289	0.0449	0.0590	0.1241	0.4462	0.0062	0.0136	0.0868	0.0758	0.1122	0.1362	0.0170	0.0183	0.0301	0.1210	0.3029	d
0.0704	0.0602	0.0470	0.0847	0.0435	0.0407	0.0154	0.1860	0.0594	0.3740	0.1132	0.0233	0.1096	0.1874	0.0197	0.1314	0.0509	0.1618	0.2714	0.1581	0.0739	0.0854	0.0431	0.2152	0.0138	bctc
0.1697	0.0787	0.2407	0.2889	0.1002	0.3069	0.0071	0.0789	0.0256	0.1758	0.0120	0.0820	0.1933	0.0809	0.0058	0.0055	0.0097	0.0261	0.0513	0.1199	0.3666	0.1137	0.1646	0.3754	0.1779	ic
0.0373	0.2413	0.2103	0.0968	0.0049	0.2599	0.0134	0.0714	0.0209	0.0362	0.0978	0.0248	0.0087	0.0326	0.0056	0.0506	0.0509	0.0375	0.0054	0.0280	0.0798	0.0826	0.0253	0.2732	0.1160	akg
0.4146	0.1372	0.0266	0.0017	0.1192	0.1588	0.0708	0.0238	0.0586	0.0256	0.1471	0.0972	0.1604	0.1040	0.0200	0.1484	0.0705	0.1084	0.0520	0.1246	0.0603	0.0864	0.0796	0.0563	0.1924	v
0.1079	0.0536	0.0111	0.0525	0.1972	0.0034	0.0044	0.0149	0.1540	0.0901	0.0769	0.0625	0.1715	0.1424	0.0001	0.0118	0.0143	0.0562	0.1978	0.1421	0.1080	0.3348	0.0089	0.0029	0.0395	a
0.2173	0.0618	0.0863	0.4169	0.1109	0.0142	0.0716	0.0596	0.0193	0.1079	0.2705	0.2699	0.0932	0.0513	0.1008	0.0941	0.0839	0.0225	0.1583	0.1540	0.1192	0.0627	0.0307	0.1660	0.0637	z
0.0326	0.2360	0.0559	0.1177	0.1292	0.0278	0.1275	0.0253	0.0310	0.1123	0.1402	0.0083	0.0432	0.3084	0.0221	0.0060	0.0958	0.0608	0.2380	0.0739	0.4389	0.0254	0.0364	0.0006	0.1586	tg
0.0491	0.0803	0.4883	0.0284	0.1167	0.0049	0.1451	0.0158	0.1173	0.0953	0.0054	0.1331	0.0233	0.0195	0.2663	0.1151	0.0435	0.0182	0.0381	0.1213	0.0397	0.1130	0.1272	0.4246	0.0427	k
0.0895	0.0142	0.0642	0.0526	0.0064	0.0105	0.0535	0.2847	0.2226	0.0975	0.0002	0.0319	0.1094	0.0224	0.0263	0.1713	0.0381	0.1337	0.1405	0.0099	0.3191	0.0166	0.1208	0.0440	0.2215	axbk
0.1148	0.0517	0.3277	0.0346	0.0444	0.0420	0.0179	0.3496	0.0480	0.0779	0.0110	0.0046	0.1038	0.2117	0.0268	0.3324	0.2654	0.0259	0.0631	0.0626	0.3915	0.0067	0.0193	0.6119	0.3594	dd
0.0857	0.0008	0.0198	0.0392	0.4372	0.0129	0.1234	0.1072	0.0046	0.0025	0.0005	0.0867	0.1015	0.0960	0.8523	0.0033	0.0097	0.0306	0.2169	0.0095	0.0195	0.0817	0.0248	0.0413	0.1009	x
0.1815	0.0362	0.0970	0.0608	0.0981	0.0016	0.1507	0.0694	0.0045	0.0501	0.3047	0.0636	0.2455	0.5032	0.0079	0.4090	0.0312	0.0662	0.2155	0.0281	0.3768	0.0693	0.1463	0.0141	0.0175	fcu
0.1273	0.0446	0.0863	0.0166	0.1653	0.0775	0.0955	0.1216	0.0420	0.2035	0.0956	0.0093	0.0470	0.1485	0.1291	0.0810	0.1010	0.3064	0.1281	0.1058	0.0392	0.0698	0.0379	0.0566	0.2535	xe
0.0442	0.0271	0.0199	0.0058	0.2959	0.0871	0.1049	0.1112	0.0069	0.0280	0.4004	0.0652	0.0003	0.4214	0.2106	0.0484	0.0703	0.0108	0.2988	0.0031	0.0287	0.0248	0.1054	0.0069	0.0506	q
0.0977	0.0340	0.0930	0.0447	0.0202	0.1164	0.4445	0.1103	0.2164	0.0823	0.3011	0.0058	0.2603	0.0050	0.0825	0.1159	0.0593	0.1608	0.1132	0.1140	0.0921	0.0335	0.1478	0.0299	0.0828	wu
0.2187	0.0763	0.0976	0.1988	0.0270	0.0251	0.2252	0.1446	0.0872	0.0296	0.0678	0.0220	0.0144	0.3823	0.0895	0.2496	0.0009	0.0941	0.2607	0.1962	0.1066	0.1828	0.1336	0.2570	0.0323	t
0.0766	0.0450	0.0317	0.1623	0.1313	0.0331	0.1821	0.1195	0.0014	0.0297	0.0099	0.0178	0.0924	0.1647	0.1368	0.0924	0.2329	0.0814	0.0528	0.0885	0.2461	0.0481	0.0504	0.4171	0.1853	wrqd
0.0718	0.0675	0.0095	0.0136	0.0570	0.0090	0.0020	0.0434	0.2291	0.0055	0.5218	0.5870	0.0253	0.2127	0.0258	0.2843	0.0033	0.0993	0.0585	0.1400	0.0300	0.0035	0.3252	0.0830	0.1139	u
0.4286	0.0380	0.3601	0.0264	0.1759	0.0112	0.1751	0.0314	0.1636	0.0598	0.0903	0.1462	0.1213	0.0822	0.0702	0.0844	0.0301	0.0057	0.0114	0.0733	0.1155	0.0497	0.1061	0.0642	0.1860	r
0.1803	0.0200	0.1627	0.1839	0.2424	0.0433	0.1843	0.3289	0.1426	0.0067	0.0384	0.1305	0.3601	0.0284	0.0479	0.0391	0.1745	0.0315	0.0453	0.1101	0.0280	0.1228	0.0166	0.1761	0.0782	h
0.2479	0.0945	0.2193	0.0286	0.0099	0.2265	0.0362	0.0215	0.0780	0.0810	0.0821	0.0081	0.0240	0.1344	0.2146	0.0200	0.0348	0.0147	0.1561	0.2484	0.2831	0.0254	0.1135	0.4037	0.7878	yz
0.0613	0.0280	0.3046	0.0766	0.0413	0.1265	0.1424	0.2438	0.0724	0.0484	0.1383	0.0886	0.2672	0.2419	0.3539	0.0892	0.0382	0.0630	0.0610	0.0433	0.0469	0.1132	0.0607	0.1226	0.0174	rnbk
0.1117	0.1373	0.0276	0.0823	0.0378	0.0439	0.0272	0.0414	0.0193	0.0352	0.0140	0.0291	0.0525	0.1916	0.1324	0.0290	0.0091	0.0153	0.1419	0.1404	0.0389	0.0424	0.0297	0.1202	0.0816	vt
0.2223	0.0191	0.3308	0.1623	0.0552	0.1728	0.5066	0.0392	0.1047	0.0594	0.1160	0.1032	0.0668	0.2262	0.0703	0.0356	0.1558	0.1561	0.2030	0.0060	0.2209	0.0190	0.0180	0.2771	0.2172	ivh
