0.3867	0.4431	0.4560	0.5324	0.1783	0.6845	0.0648	0.3038	0.3191	0.0398	0.3180	0.9502	0.4566	0.3247	0.0668	0.8513	0.7623	0.1441	0.2269	0.5336	0.6378	0.0615	0.9355	0.0170	0.4084	xy
0.0855	0.2887	0.5535	0.5938	0.5898	0.1132	0.7545	0.3223	0.1748	0.6410	0.0980	0.1924	0.2711	0.2763	0.3389	0.3445	0.3094	0.2717	0.3283	0.9349	0.9834	0.8462	0.6455	0.3980	0.4012	qbe
0.1918	0.8915	0.1795	0.0607	0.1111	0.8610	0.6830	0.8190	0.4123	0.2044	0.3805	0.9767	0.7067	0.6494	0.7749	0.7584	0.9904	0.4555	0.2105	0.2742	0.2866	0.5228	0.7710	0.9832	0.3039	qf
0.6100	0.7994	0.1635	0.0655	0.5975	0.1185	0.5233	0.4837	0.4470	0.8238	0.2390	0.6632	0.5169	0.7332	0.9998	0.2412	0.5223	0.6442	0.7735	0.7814	0.9630	0.8314	0.6512	0.4797	0.7397	fq
0.9124	0.9045	0.0899	0.6641	0.0138	0.8475	0.3340	0.1462	0.0361	0.4859	0.3217	0.0470	0.3289	0.6144	0.0757	0.2058	0.2636	0.8657	0.5496	0.7492	0.4986	0.9471	0.6128	0.4693	0.9788	u
0.2236	0.9718	0.8241	0.4608	0.1151	0.9062	0.8862	0.9337	0.4921	0.5210	0.9520	0.2750	0.7884	0.7008	0.9743	0.1548	0.7525	0.0047	0.6711	0.0268	0.4032	0.8638	0.5420	0.9095	0.0211	t
0.5669	0.1480	0.3097	0.2801	0.0727	0.3974	0.3020	0.6731	0.6760	0.4030	0.3264	0.5509	0.6428	0.0108	0.0027	0.2485	0.9345	0.2969	0.9752	0.9444	0.0219	0.6619	0.4513	0.0573	0.7553	hqya
0.9154	0.6694	0.5687	0.0068	0.1923	0.5730	0.2319	0.7814	0.9379	0.8955	0.9607	0.4235	0.2985	0.3191	0.0168	0.2990	0.5202	0.0286	0.7681	0.5826	0.8302	0.2376	0.7274	0.0540	0.8059	ddqw
0.4062	0.4757	0.5456	0.4855	0.9675	0.2909	0.2332	0.3071	0.2927	0.6388	0.0092	0.4435	0.5820	0.5617	0.4479	0.0783	0.6915	0.2453	0.9790	0.0122	0.1257	0.0671	0.2804	0.0326	0.2114	o
0.8880	0.7840	0.7091	0.0176	0.5525	0.5455	0.8766	0.8828	0.6983	0.6038	0.2409	0.4563	0.8703	0.3674	0.7269	0.1203	0.4527	0.0213	0.5049	0.6524	0.1736	0.0111	0.0273	0.0587	0.9754	ms
0.0708	0.9824	0.4263	0.0758	0.2451	0.9198	0.5879	0.5499	0.8006	0.9940	0.4513	0.9036	0.3966	0.8130	0.8038	0.4409	0.3535	0.5555	0.5959	0.2615	0.9429	0.2675	0.0790	0.5319	0.8620	qb
0.3779	0.8467	0.6265	0.4398	0.4499	0.5825	0.4285	0.1983	0.4925	0.7493	0.9824	0.1004	0.7400	0.6586	0.8901	0.0286	0.4174	0.0970	0.2201	0.1478	0.4844	0.1693	0.5138	0.3962	0.7231	c
0.1425	0.8067	0.5496	0.8246	0.2917	0.6316	0.8621	0.3475	0.2846	0.5726	0.7890	0.0714	0.1607	0.6003	0.6815	0.9821	0.3815	0.4612	0.3511	0.2106	0.3331	0.4195	0.2771	0.1620	0.8164	zya
0.8857	0.4108	0.1551	0.6865	0.0053	0.7700	0.2669	0.9116	0.0072	0.4972	0.2056	0.0048	0.0392	0.4856	0.2789	0.1387	0.3806	0.8780	0.3361	0.6206	0.6874	0.0405	0.5966	0.2679	0.8332	wq
0.7701	0.4030	0.4789	0.8893	0.9782	0.2841	0.0976	0.5851	0.2428	0.0080	0.3496	0.3390	0.9016	0.5671	0.0951	0.8794	0.1421	0.6534	0.2886	0.3073	0.0936	0.9520	0.2420	0.4157	0.8591	sev
0.8260	0.1746	0.7242	0.5098	0.5983	0.9753	0.8507	0.2482	0.7373	0.3920	0.0204	0.4168	0.6400	0.2923	0.2321	0.4893	0.9851	0.5556	0.9677	0.8340	0.1064	0.6060	0.4975	0.1321	0.0365	ol
0.1435	0.2591	0.8952	0.9702	0.0629	0.3888	0.9956	0.2766	0.9671	0.0103	0.4933	0.3018	0.6964	0.8559	0.9890	0.0902	0.7919	0.4220	0.8347	0.5132	0.0523	0.6001	0.4914	0.3372	0.4314	vzb
0.3496	0.9206	0.2736	0.7801	0.3696	0.7485	0.4314	0.1956	0.4356	0.2100	0.9800	0.7636	0.7809	0.3641	0.2236	0.2406	0.4204	0.7311	0.4018	0.2077	0.7052	0.5700	0.6368	0.3934	0.4466	mtem
0.2101	0.1638	0.5174	0.7358	0.7367	0.3312	0.6853	0.7113	0.6033	0.6320	0.3286	0.1189	0.4861	0.7925	0.9843	0.8207	0.9957	0.9658	0.3762	0.1972	0.5334	0.3806	0.4486	0.4270	0.6405	oy
0.4340	0.9334	0.4458	0.2577	0.1112	0.2808	0.7443	0.7639	0.9606	0.0232	0.8655	0.5153	0.6818	0.8340	0.6160	0.0183	0.7319	0.8490	0.1505	0.4327	0.4037	0.3431	0.2728	0.1638	0.4054	gop
0.7630	0.2835	0.3536	0.4015	0.9421	0.3108	0.3288	0.0095	0.2666	0.6553	0.8518	0.2259	0.5391	0.8601	0.3056	0.2137	0.9853	0.4438	0.1256	0.5838	0.8507	0.9655	0.6945	0.7434	0.1552	k
0.2829	0.7359	0.5830	0.5154	0.1650	0.2868	0.7670	0.0099	0.6784	0.2425	0.9375	0.5516	0.8734	0.8824	0.8328	0.3809	0.2574	0.0441	0.8837	0.6718	0.3393	0.2265	0.4357	0.3009	0.0586	jckp
0.5737	0.6475	0.6948	0.9368	0.8128	0.9128	0.8803	0.9278	0.6077	0.9339	0.7712	0.6731	0.3871	0.4560	0.0692	0.0077	0.4959	0.2656	0.1856	0.8400	0.6739	0.0227	0.8136	0.0697	0.5633	orm
0.4557	0.1857	0.8829	0.3311	0.3571	0.5621	0.2815	0.3643	0.0360	0.2033	0.6088	0.1262	0.1354	0.1910	0.5288	0.2867	0.6404	0.8599	0.7922	0.0336	0.6235	0.3313	0.8549	0.9596	0.6443	z
0.5309	0.8634	0.8503	0.5059	0.3928	0.9058	0.9189	0.1924	0.0870	0.1563	0.4147	0.1964	0.0102	0.8194	0.9574	0.9110	0.2975	0.7075	0.3455	0.0590	0.1859	0.1570	0.5579	0.4700	0.7545	jwql
0.1970	0.1853	0.9316	0.1187	0.7082	0.1790	0.2679	0.6184	0.2936	0.9924	0.4904	0.3043	0.5975	0.1071	0.2131	0.8441	0.8771	0.6294	0.3033	0.6338	0.2970	0.4081	0.4390	0.4375	0.6858	mi
0.1170	0.1001	0.9331	0.4129	0.6646	0.5757	0.4850	0.3582	0.2099	0.3808	0.7206	0.1338	0.9999	0.4085	0.6347	0.1347	0.0956	0.4142	0.9943	0.3923	0.0748	0.2174	0.3602	0.5420	0.9967	xoh
0.5246	0.9029	0.1378	0.6949	0.0207	0.3878	0.0748	0.7706	0.3909	0.1730	0.3186	0.0027	0.8834	0.7244	0.1924	0.8480	0.3482	0.6602	0.5694	0.7225	0.0334	0.3441	0.1556	0.8651	0.7551	s
0.8667	0.8068	0.9052	0.4540	0.8861	0.4672	0.9759	0.8405	0.5852	0.6036	0.3564	0.9665	0.9786	0.4002	0.8988	0.2751	0.0218	0.8332	0.8095	0.7066	0.9907	0.1171	0.9557	0.2449	0.6654	ix
0.2832	0.7238	0.3489	0.7178	0.4149	0.3306	0.8928	0.6736	0.5900	0.3329	0.2285	0.1364	0.3482	0.5419	0.7957	0.0694	0.5676	0.1204	0.2759	0.7276	0.3151	0.7358	0.8068	0.5362	0.5827	n
0.3127	0.8475	0.7618	0.0051	0.2600	0.3590	0.1305	0.0182	0.2722	0.7991	0.7170	0.1824	0.4110	0.1948	0.1297	0.7593	0.9551	0.9947	0.2241	0.5415	0.6245	0.2580	0.0225	0.6521	0.7380	ybzm
0.4374	0.8092	0.9262	0.0350	0.1724	0.9302	0.0678	0.3826	0.8993	0.1512	0.0455	0.1452	0.9590	0.7919	0.0922	0.7665	0.3375	0.0847	0.6336	0.0092	0.9229	0.6580	0.8969	0.0444	0.4849	jgl
0.4680	0.1017	0.9995	0.1217	0.4926	0.1354	0.5504	0.3489	0.4705	0.5837	0.8589	0.8701	0.9872	0.9524	0.1951	0.1335	0.8838	0.7716	0.9915	0.6128	0.3774	0.5988	0.1913	0.7787	0.1579	ntnn
0.5528	0.9909	0.9776	0.3818	0.6033	0.0276	0.9443	0.4005	0.2145	0.3773	0.8319	0.8609	0.8428	0.4413	0.5149	0.7804	0.4053	0.3110	0.4496	0.9701	0.2896	0.8896	0.7193	0.6269	0.1831	h
0.9189	0.6770	0.1794	0.1747	0.4071	0.7947	0.4014	0.6432	0.6229	0.1713	0.1059	0.9879	0.6138	0.2760	0.1371	0.1205	0.2251	0.9316	0.3448	0.6998	0.7796	0.9111	0.7139	0.8140	0.0661	syk
0.0914	0.5358	0.9150	0.4860	0.2060	0.4680	0.2724	0.4098	0.9022	0.1462	0.6622	0.3741	0.6142	0.0612	0.5253	0.0475	0.4506	0.3342	0.1004	0.1710	0.9849	0.2129	0.4583	0.1079	0.7976	wgee
0.0068	0.0525	0.3422	0.7280	0.2341	0.4267	0.2678	0.5829	0.5437	0.3055	0.4842	0.5487	0.5647	0.0104	0.1593	0.5094	0.6310	0.2831	0.9593	0.6837	0.2591	0.5412	0.7493	0.1404	0.3905	pfh
0.2759	0.3304	0.0742	0.4939	0.7894	0.1643	0.2440	0.2123	0.9670	0.0003	0.9518	0.8999	0.5200	0.2895	0.9281	0.2066	0.6703	0.2911	0.2000	0.5602	0.3099	0.7358	0.0695	0.5863	0.1360	qy
0.7888	0.8653	0.9271	0.9846	0.7670	0.8928	0.5692	0.1256	0.8878	0.4237	0.6028	0.2394	0.9394	0.4999	0.8703	0.6719	0.2022	0.0861	0.7738	0.7842	0.3251	0.2873	0.4401	0.1403	0.0099	cot
0.3967	0.9284	0.5298	0.2967	0.2747	0.5221	0.1589	0.8250	0.2103	0.5762	0.0767	0.8374	0.3374	0.9801	0.8030	0.7206	0.4822	0.6571	0.5187	0.9403	0.4976	0.3411	0.2909	0.1176	0.3546	qmw
0.8277	0.1087	0.1659	0.2034	0.0867	0.7405	0.0289	0.6026	0.7028	0.8287	0.5735	0.8902	0.2554	0.5828	0.6038	0.5046	0.6779	0.7693	0.6067	0.0765	0.3559	0.7628	0.1532	0.8992	0.2917	ogj
0.2702	0.8196	0.3529	0.3893	0.0376	0.8649	0.8007	0.6920	0.0517	0.4065	0.0767	0.3135	0.3916	0.6472	0.0682	0.3968	0.9711	0.0250	0.5822	0.2928	0.2423	0.0722	0.3803	0.0901	0.7612	qcik
0.0476	0.6535	0.6104	0.0616	0.7258	0.9835	0.8865	0.8817	0.3684	0.3227	0.6871	0.3185	0.3469	0.8501	0.7149	0.6069	0.0704	0.0420	0.8467	0.6276	0.5908	0.6819	0.9311	0.6201	0.6874	bwb
0.6420	0.5380	0.5471	0.5171	0.0997	0.2134	0.4260	0.7799	0.8112	0.3781	0.1506	0.2141	0.9354	0.3136	0.2865	0.1366	0.4078	0.9879	0.5905	0.8159	0.0404	0.0554	0.1169	0.0082	0.3054	wcp
0.7165	0.3319	0.0127	0.1451	0.0960	0.3223	0.2260	0.7831	0.4440	0.5797	0.2342	0.3718	0.8523	0.0800	0.4800	0.5758	0.6116	0.1019	0.2027	0.9801	0.5208	0.0102	0.8586	0.4530	0.3554	spsj
0.3393	0.8288	0.2867	0.7640	0.5954	0.9971	0.2034	0.2749	0.5846	0.8603	0.6441	0.0209	0.9661	0.2505	0.9313	0.2994	0.2996	0.3171	0.6991	0.0358	0.0624	0.1043	0.6875	0.3523	0.4483	izfr
0.1725	0.5352	0.1828	0.6159	0.0588	0.6239	0.0498	0.4790	0.8703	0.6662	0.4890	0.3307	0.6425	0.5218	0.5452	0.0649	0.0696	0.2306	0.2079	0.1699	0.2920	0.5676	0.3963	0.8980	0.3998	ut
0.6761	0.5722	0.9733	0.7779	0.1017	0.3269	0.4850	0.3456	0.9639	0.3982	0.4558	0.5249	0.3875	0.5655	0.5604	0.8921	0.2397	0.3734	0.3557	0.0470	0.3289	0.6616	0.6689	0.3488	0.4833	h
0.7690	0.3540	0.4845	0.1323	0.3038	0.4726	0.5130	0.4238	0.4952	0.1238	0.0337	0.5763	0.8283	0.5691	0.8597	0.9827	0.9379	0.2480	0.2296	0.5368	0.0419	0.5522	0.5955	0.9247	0.0245	cn
0.5600	0.8707	0.6265	0.0790	0.4333	0.2447	0.3200	0.3367	0.2522	0.8351	0.2635	0.1869	0.8482	0.5851	0.2090	0.2032	0.5553	0.2921	0.1884	0.4130	0.5854	0.1728	0.3593	0.9948	0.7821	pqjl
0.1315	0.0383	0.9995	0.1149	0.2550	0.2180	0.9325	0.0836	0.0514	0.1847	0.0493	0.8116	0.1024	0.3573	0.0097	0.8813	0.7155	0.8389	0.8566	0.8017	0.6151	0.8342	0.0820	0.9647	0.5888	biif
0.7638	0.7122	0.1566	0.0118	0.5476	0.2263	0.1182	0.2617	0.4222	0.0726	0.3345	0.1348	0.5536	0.3537	0.9048	0.3465	0.1710	0.8944	0.0152	0.8646	0.2180	0.9524	0.3051	0.7314	0.2986	vmgf
0.3096	0.0007	0.4324	0.2349	0.1399	0.4833	0.0773	0.4748	0.7279	0.4313	0.9724	0.2613	0.8410	0.2043	0.0222	0.0773	0.5985	0.7150	0.5749	0.9230	0.5276	0.5695	0.3978	0.2272	0.8175	kf
0.8835	0.5070	0.6197	0.3441	0.2532	0.1318	0.8320	0.3822	0.0463	0.7976	0.5273	0.4565	0.2193	0.8805	0.5138	0.6693	0.7371	0.5477	0.9272	0.0175	0.5143	0.2271	0.5582	0.8114	0.9233	m
0.8460	0.8676	0.3203	0.5810	0.7066	0.3538	0.8887	0.2748	0.8250	0.8063	0.3185	0.9948	0.1841	0.0524	0.6901	0.3456	0.7029	0.2729	0.0768	0.6061	0.3270	0.8087	0.3843	0.5970	0.2882	d
0.8326	0.8525	0.9837	0.3506	0.4680	0.8600	0.8310	0.1430	0.1022	0.1971	0.9290	0.9681	0.2366	0.6526	0.0878	0.1553	0.2753	0.8413	0.6029	0.2506	0.5960	0.4929	0.4193	0.4295	0.2534	qf
0.4901	0.5215	0.1949	0.8709	0.1104	0.1864	0.2366	0.5114	0.5291	0.0917	0.3050	0.8035	0.6543	0.7899	0.6531	0.0747	0.0286	0.0673	0.4211	0.3192	0.6267	0.3764	0.8213	0.4435	0.3324	a
0.5063	0.8411	0.8475	0.5006	0.2158	0.7243	0.8855	0.5407	0.7622	0.4254	0.7121	0.7900	0.5036	0.1377	0.5241	0.3680	0.1998	0.6926	0.6458	0.7164	0.7719	0.3693	0.9312	0.1469	0.0065	u
0.6522	0.1545	0.9686	0.3570	0.0844	0.6352	0.6754	0.4412	0.9880	0.2468	0.2984	0.0385	0.2428	0.3719	0.3197	0.5581	0.8488	0.6279	0.0975	0.8634	0.6431	0.7117	0.8339	0.7963	0.3667	bt
0.1410	0.7891	0.8886	0.5973	0.1864	0.9022	0.6647	0.5245	0.9849	0.4436	0.0183	0.0246	0.9030	0.7391	0.3560	0.5602	0.9039	0.1609	0.2388	0.7901	0.7766	0.3098	0.7480	0.9044	0.2855	bgq
0.5351	0.7451	0.9353	0.5994	0.9660	0.2193	0.0733	0.6532	0.5609	0.5984	0.3246	0.2633	0.6216	0.9960	0.9378	0.8242	0.2500	0.9834	0.2597	0.3942	0.6822	0.1884	0.8770	0.6258	0.9089	vk
0.9078	0.1171	0.2973	0.9015	0.2588	0.5972	0.4316	0.3095	0.2121	0.5952	0.7842	0.1264	0.7772	0.6549	0.5519	0.6709	0.1771	0.1264	0.8256	0.2226	0.2422	0.1437	0.9074	0.3413	0.0736	s
0.6866	0.2283	0.9386	0.9748	0.3058	0.3560	0.1721	0.1480	0.7083	0.1648	0.8462	0.2505	0.8875	0.0980	0.6316	0.2476	0.9343	0.8972	0.4316	0.0338	0.9590	0.0985	0.7290	0.0758	0.2490	fy
0.7963	0.5018	0.7723	0.3192	0.7806	0.8411	0.0331	0.5771	0.0464	0.3207	0.1866	0.0141	0.7173	0.5516	0.5621	0.6670	0.9232	0.0816	0.7841	0.1235	0.7673	0.0691	0.4061	0.5840	0.3449	j
0.6207	0.9210	0.5929	0.3831	0.5752	0.1176	0.0317	0.5412	0.3599	0.7421	0.9050	0.7397	0.2267	0.7166	0.8248	0.1268	0.6929	0.6716	0.8858	0.6373	0.3850	0.9730	0.0974	0.0535	0.1810	oxht
0.6266	0.3201	0.4238	0.2676	0.5190	0.9122	0.9257	0.9470	0.6138	0.1493	0.3168	0.2987	0.1861	0.2176	0.4357	0.6575	0.8071	0.3673	0.7077	0.3785	0.8266	0.6215	0.8954	0.4004	0.9142	hvwc
0.6672	0.6854	0.4883	0.6341	0.5526	0.9436	0.5855	0.0683	0.8179	0.6643	0.7195	0.7061	0.5334	0.6598	0.5058	0.3906	0.8600	0.2751	0.5762	0.7233	0.6085	0.1566	0.7771	0.1854	0.7713	byt
0.0327	0.9051	0.0974	0.9185	0.8367	0.0820	0.0788	0.0674	0.3901	0.6713	0.5235	0.2864	0.0414	0.9272	0.2429	0.9981	0.7365	0.8471	0.1490	0.1313	0.1136	0.0228	0.0648	0.5822	0.4235	yvz
0.8245	0.3842	0.1004	0.5465	0.8299	0.4771	0.4641	0.5684	0.2753	0.6630	0.6181	0.2242	0.5243	0.6309	0.3660	0.1814	0.9450	0.0379	0.6661	0.4292	0.3181	0.5976	0.6755	0.2716	0.1095	hvq
0.2465	0.0944	0.0808	0.4169	0.7257	0.9801	0.4943	0.4860	0.6965	0.7377	0.4096	0.3846	0.9349	0.7444	0.0141	0.4400	0.4824	0.6469	0.2511	0.5202	0.7282	0.6387	0.3237	0.7536	0.1534	dee
0.9140	0.9327	0.3851	0.1750	0.7330	0.6580	0.9607	0.9051	0.9425	0.5375	0.9127	0.7441	0.5788	0.9545	0.0346	0.3151	0.6549	0.1579	0.2804	0.6462	0.4410	0.0307	0.5323	0.8848	0.8347	u
0.7797	0.4578	0.6641	0.9749	0.4309	0.9320	0.6834	0.8588	0.3990	0.6912	0.3069	0.3469	0.3603	0.8000	0.0537	0.7782	0.0582	0.6313	0.3614	0.1974	0.4455	0.0715	0.1575	0.7780	0.3297	yi
0.7141	0.0335	0.9695	0.7657	0.2649	0.1753	0.0744	0.8706	0.9432	0.7589	0.8168	0.0231	0.6400	0.8828	0.6079	0.1621	0.6411	0.8685	0.7812	0.5715	0.8005	0.8154	0.8118	0.9652	0.3452	qmyq
0.8595	0.9080	0.3833	0.7730	0.9908	0.4821	0.3502	0.2110	0.9372	0.2245	0.9663	0.0497	0.5163	0.4942	0.0802	0.4359	0.0526	0.2949	0.6374	0.6378	0.9113	0.7939	0.2001	0.0719	0.0220	lis
0.2639	0.2709	0.6751	0.4966	0.0418	0.7090	0.8122	0.5944	0.7197	0.2292	0.8410	0.5522	0.7651	0.5512	0.3793	0.7494	0.5197	0.7331	0.5961	0.8022	0.5257	0.9798	0.3734	0.4618	0.9289	qjgl
0.6284	0.8169	0.6325	0.8569	0.9880	0.5263	0.3050	0.7706	0.4876	0.3485	0.8875	0.7324	0.2608	0.8311	0.4756	0.5005	0.9042	0.9782	0.4912	0.9288	0.7179	0.0675	0.8447	0.2735	0.3149	nez
0.3984	0.7644	0.0918	0.4625	0.6710	0.1398	0.5558	0.2295	0.1158	0.9090	0.3736	0.1957	0.8283	0.0132	0.6490	0.7820	0.4262	0.8306	0.8870	0.4982	0.4131	0.2451	0.0473	0.7414	0.8584	ppb
0.2573	0.3063	0.8703	0.9897	0.1236	0.4008	0.9159	0.8254	0.1219	0.0191	0.9533	0.9702	0.1786	0.2985	0.6232	0.8541	0.8894	0.7228	0.0744	0.1269	0.3238	0.0125	0.4685	0.9748	0.4664	uklj
0.6098	0.1700	0.3267	0.1244	0.4396	0.2249	0.9389	0.2095	0.0564	0.6029	0.6029	0.9408	0.2099	0.1531	0.3054	0.0273	0.1638	0.5981	0.1180	0.6166	0.4341	0.1421	0.5135	0.2630	0.9378	pbko
0.8605	0.4744	0.5430	0.6517	0.5837	0.8179	0.1711	0.9022	0.7516	0.1696	0.3850	0.7097	0.0683	0.2543	0.2422	0.6184	0.9236	0.4507	0.5854	0.7748	0.4007	0.4005	0.1857	0.2474	0.3749	iybu
0.4991	0.3795	0.9874	0.9111	0.4967	0.7864	0.2511	0.4538	0.5317	0.9128	0.4788	0.8525	0.1117	0.4805	0.0903	0.8391	0.9879	0.9902	0.5396	0.6625	0.9429	0.0451	0.4041	0.8442	0.3284	t
